"periode_data", "wilayah"                   , "no_registrasi", "jenis_halte" , "kode_barang" , "lokasi_alamat"                                                                                                                                                                                             , "lintang"   , "bujur"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400082" , "TRANSJAKARTA", "133010135001", "Flyover Pramuka RT.1/RW.1, Palmeriam, Kec. Matraman, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 10440 (Halte Busway Matraman 2)"                                                          , "-6.1989115", "106.8545874"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400083" , "TRANSJAKARTA", "133010118004", "Jl. Danau Sunter Utara, RT.1/RW.10, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350 (Halte Bus Sekolah)"                                                                      , "-6.1396909", "106.8804609"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400084" , "REGULER"     , "133010118004", "Jl. Krapu 12, RT.1/RW.8, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430 (Depan Pompa Air Pasar Ikan)"                                                                         , "-6.1264617", "106.8098652"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400085" , "TRANSJAKARTA", "133010135001", "Jalan Pramuka Raya, RT.7/RW.2, Rawasari, Kec. Cemp. Putih, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10570 (Halte Busway Pasar Genjing)"                                                 , "-6.1928413", "106.8644537"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400086" , "REGULER"     , "133010135001", "Jl. Jend. Ahmad Yani RT.15/RW.7, Cemp. Putih Tim., Kec. Cemp. Putih, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10510 (Halte Busway Kayu Putih Rawasari)"                                 , "-6.1873035", "106.8752184"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400087" , "TRANSJAKARTA", "133010118004", "Jl. Raya Jakarta-Bogor RT.3/RW.7 Kelurahan Kampung Tengah Kecamatan Kramat Jati (Halte Pasar Induk)"                                                                                                       , "-6.2974945", "106.8711413"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400088" , "REGULER"     , "133010135001", "Jl. Kramat Jaya Seberang Swalayan Ramanyana"                                                                                                                                                               , "-6.126955" , "106.91702"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400089" , "TRANSJAKARTA", "133010135001", "Jl. Utan Kayu Raya No.109b, RW.10, Utan Kayu Utara, Kec. Matraman, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13120 (Halte Busway Utan Kayu Rawamangun)"                                  , "-6.1927721", "106.8645919"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400090" , "REGULER"     , "133010118004", "Jl. Pemuda, RT.2/RW.7, Rawamangun, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13220 (Halte Balai Pustaka)"                                                              , "-6.1937018", "106.8869143"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400091" , "TRANSJAKARTA", "133010135001", "Jl. Pramuka, RT.6/RW.8, Utan Kayu Utara, Kec. Matraman, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13120 (Halte Busway Pramuka LIA)"                                                      , "-6.1923028", "106.8684669"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400092" , "TRANSJAKARTA", "133010118004", "Jl. DI. Panjaitan RT.1/RW.3, Cipinang Cempedak, Jatinegara, East Jakarta City, Jakarta (Halte Penas Kalimalang)"                                                                                           , "-6.2391734", "106.8779032"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400093" , "TRANSJAKARTA", "133010135001", "Jl. Pramuka RT.14/RW.8, Rawasari, Kec. Cemp. Putih, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 13120 (Halte Busway Pramuka BPKP)"                                                         , "-6.192177" , "106.8737861"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400094" , "REGULER"     , "133010118004", "Jl. Garuda, RT.7/RW.4, Gn. Sahari Sel., Kec. Kemayoran, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10610 (Halte Rel KA)"                                                                  , "-6.1626956", "106.8421942"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400095" , "TRANSJAKARTA", "133010118004", "Jl. Bungur Raya RT.7/RW.1, Kemayoran, Kec. Kemayoran, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta (Halte IBIS)"                                                                            , "-6.165702" , "106.8414867"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400096" , "TRANSJAKARTA", "133010135001", "Jl. Pemuda, RT.13/RW.2, Rawamangun, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13220 (Halte Busway UNJ)"                                                                , "-6.1930517", "106.8803433"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400097" , "REGULER"     , "133010118004", "Jl. Jend. Ahmad Yani, RT.8/RW.15, Pisangan Baru, Kec. Matraman, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13110 (Sebelum Gerbang Tol Jatinegara)"                                        , "-6.2114815", "106.8735675"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400098" , "TRANSJAKARTA", "133010135001", "Jl. Pemuda, RT.9/RW.3, Rawamangun, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13220 (Halte Busway Sunan Giri)"                                                          , "-6.1935247", "106.8844111"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400099" , "REGULER"     , "133010118004", "Jl. Pramuka RT.3/RW.2, Rawasari, Cempaka Putih, Central Jakarta City, Jakarta (Samping Chandra Karya)"                                                                                                     , "-6.194542" , "106.8605542"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400100" , "TRANSJAKARTA", "133010135001", "Jl. Pemuda RT.8/RW.5, Rawamangun, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13220 (Halte Busway Velodrome)"                                                            , "-6.1934772", "106.8883216"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400101" , "TRANSJAKARTA", "133010135001", "Jl. Pemuda, RT.3/RW.1, Jati, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13220 (Halte Busway Pemuda Rawamangun)"                                                         , "-6.19369"  , "106.8919333"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400102" , "REGULER"     , "133010118004", "Jl. TB Simatupang, RT.1/RW.5, Ragunan, Kec. Ps. Minggu, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12550 (Halte RSUD Pasar Minggu)"                                                     , "-6.2939702", "106.8210722"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400103" , "TRANSJAKARTA", "133010135001", "Jl. Pemuda No.2, Jatinegara Kaum, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13250 (Halte TU Gas)"                                                                      , "-6.1930208", "106.9047947"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400104" , "REGULER"     , "133010118004", "Jl. Raya Kalimalang 77, RT.10/RW.8, Pd. Klp., Kec. Duren Sawit, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13450 (Halte Kapin)"                                                           , "-6.2482544", "106.9302236"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400105" , "TRANSJAKARTA", "133010135001", "Jl. Raya Bekasi Rw. Terate, Kec. Cakung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta (Halte Busway Pasar Pulogadung)"                                                                      , "-6.1874643", "106.9059925"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400106" , "REGULER"     , "133010118004", "Jl. Raya Kalimalang 23, RT.4/RW.10, Pd. Klp., Kec. Duren Sawit, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13450 (Halte Curug)"                                                           , "-6.2476483", "106.92462"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400107" , "TRANSJAKARTA", "133010135001", "Jl. Jatinegara Timur No.105, Bali Mester, Kecamatan Jatinegara, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13310 (Halte Kampung Melayu)"                                                  , "-6.2247089", "106.8673894"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400108" , "REGULER"     , "133010118004", "Jl. IKPN Bintaro, RT.10/RW.10, Bintaro, Kec. Pesanggrahan, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12330 (Halte Veteran)"                                                            , "-6.2598334", "106.7677955"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400109" , "TRANSJAKARTA", "133010135001", "Jl. Jend. Ahmad Yani RT.6/RW.11, Kayu Putih, Kota KOTA ADM. JAKARTA TIMUR, 10510 (Halte Busway Pulomas Bypass)"                                                                                            , "-6.1769625", "106.8759286"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400110" , "TRANSJAKARTA", "133010118004", "Jl. Nasional 12, KOTA ADM. JAKARTA SELATAN, RT.6/RW.7, Pd. Pinang, Kec. Kby. Lama, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12310 (Halte Selapa)"                                     , "-6.2859257", "106.7713939"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400111" , "TRANSJAKARTA", "133010135001", "Jl. Gunung Sahari RT.1/RW.13, Pademangan Bar., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14420 (Halte Busway Pademangan)"                                                             , "-6.1367671", "106.8322006"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400112" , "REGULER"     , "133010118004", "Jl. H. R. Rasuna Said, RT.1/RW.6, Guntur, Kecamatan Setiabudi, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12910 (Halte Gembira)"                                                        , "-6.2072313", "106.8296365"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400113" , "TRANSJAKARTA", "133010135001", "Jl. Jatinegara Tim., Bali Mester, Kecamatan Jatinegara, Kota KOTA ADM. JAKARTA TIMUR, Jawa Timur 13310 (Halte Busway Pasar Jatinegara)"                                                                    , "-6.2156952", "106.866203"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400114" , "TRANSJAKARTA", "133010118004", "Jl. Perintis Kemerdekaan No.15, Pulo Gadung, Kec. Cemp. Putih, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13260 (Halte Cempaka Mas 2)"                                                    , "-6.1784135", "106.8967598"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400115" , "TRANSJAKARTA", "133010135001", "Jl. Sumur Bor No.15, RW.2, Cengkareng Bar., Kecamatan Cengkareng, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11730 (Halte Busway Sumur Bor)"                                              , "-6.1534517", "106.7190868"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400116" , "REGULER"     , "133010118004", "Jl. TB Simatupang, RT.5/RW.9, Ps. Minggu, Kec. Ps. Minggu, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12520 (Bawah JPO Depan Rumah Pomapa)"                                             , "-6.3016527", "106.8360232"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400117" , "TRANSJAKARTA", "133010135001", "Jalan AA, RW.2, Cengkareng Barat, Cengkareng, Kota KOTA ADM. JAKARTA BARAT, 11730 (Halte Busway Rawa Buaya)"                                                                                               , "-6.1545048", "106.7262906"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400118" , "REGULER"     , "133010118004", "Jl. Gatot Subroto, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10270 (Dekat JPO Sebrang DPR)"                                                    , "-6.2132489", "106.8083269"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400119" , "TRANSJAKARTA", "133010135001", "Halte Busway Jl. Daan Mogot RT.6/RW.1, Tim, Cengkareng Tim., Kecamatan Cengkareng, 11730 (Halte Busway Jembatan Baru)"                                                                                     , "-6.1549847", "106.7307999"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400120" , "REGULER"     , "133010118004", "Jl. Gatot Subroto, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10270 (Dekat JPO Sebrang DPR)"                                                    , "-6.2062901", "106.8033754"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400121" , "TRANSJAKARTA", "133010135001", "Jl. Daan Mogot Cengkareng Tim., Kecamatan Cengkareng, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta (Halte Busway Dispenda)"                                                                 , "-6.1552482", "106.7387304"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400122" , "REGULER"     , "133010118004", "Jl. Proklamasi 49, RT.11/RW.2, Pegangsaan, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10320 (depan MUI)"                                                                    , "-6.2024314", "106.8477359"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400123" , "TRANSJAKARTA", "133010135001", "Jembatan Gantung RT.1/RW.4, Kedaung Kali Angke, Cengkareng, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11710"                                                                             , "-6.1555509", "106.7489361"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400124" , "TRANSJAKARTA", "133010118004", "Jl. HR. Rasuna Said sisi Timur KOTA ADM. JAKARTA SELATAN, RT.5/RW.5, Kuningan, Karet, Kecamatan Setiabudi, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12920 (Halte Jasa Raharja)"       , "-6.210371" , "106.8307816"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400125" , "TRANSJAKARTA", "133010135001", "Jl. Taman Kota, Kedaung Kali Angke, Kecamatan Cengkareng, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta (Halte Busway Taman Kota)"                                                           , "-6.1572979", "106.7577565"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400126" , "REGULER"     , "133010118004", "Jl. Mampang Prpt. Raya, RW.1, Tegal Parang, Kec. Mampang Prpt., Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12790 (Halte Mampang 10)"                                                    , "-6.2425045", "106.8257277"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400127" , "TRANSJAKARTA", "133010135001", "Jl. Raya Daan Mogot No.4, RW.5, Duri Kepa, Kec. Kb. Jeruk, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11510 (Halte Busway Indosiar)"                                                      , "-6.163569" , "106.7754678"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400128" , "TRANSJAKARTA", "133010118004", "Jl. HR. Rasuna Said sisi Timur KOTA ADM. JAKARTA SELATAN, RT.16/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12940 (Halte Pedurenan)", "-6.2209625", "106.8318901"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400129" , "TRANSJAKARTA", "133010135001", "Jl. Daan Mogot, RT.8/RW.4, Tj. Duren Utara, Kec. Grogol petamburan, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11470 (Halte Busway Jelambar)"                                             , "-6.1666105", "106.7867836"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400130" , "TRANSJAKARTA", "133010118004", "Jl. Jend. Sudirman 35-55, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 10270 (Depan Graha CIMB)"                                                      , "-6.2247169", "106.8058035"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400131" , "REGULER"     , "133010118004", "Jl. RC. Veteran Raya 2-6, RT.4/RW.11, Bintaro, Kec. Pesanggrahan, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12330 (Halte Cempaka)"                                                     , "-6.2775097", "106.7623204"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400132" , "TRANSJAKARTA", "133010135001", "Jl. Jend. Ahmad Yani, RW.12, Kayu Putih, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 10510 (Halte Busway Cempaka Putih)"                                                 , "-6.1741831", "106.8764453"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400133" , "TRANSJAKARTA", "133010118004", "Jl. Jend. Sudirman 35-55, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 10270 (Depan Graha CIMB)"                                                      , "-6.2251214", "106.8057017"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400134" , "TRANSJAKARTA", "133010135001", "Jl. Kyai Tapa RT.6/RW.16, Grogol, Grogol petamburan, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11450 (Halte Busway Grogol 1)"                                                            , "-6.165805" , "106.7959278"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400135" , "REGULER"     , "133010135001", "Dekat Poltangan Jl, Pasar Minggu sisi Timur Kec Pasar minggu"                                                                                                                                              , "-6.295815" , "106.840825"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400136" , "TRANSJAKARTA", "133010135001", "Jl. Kyai Tapa RT.1/RW.3, Grogol, Grogol petamburan, Kota KOTA ADM. JAKARTA BARAT, 11450 (Halte Busway Sumber Waras)"                                                                                       , "-6.1679846", "106.7901223"
